match_id,season,match_date,event_name,team1,team2,toss_winner,toss_decision,winner,ground,h2h,h2h_team1_wins,h2h_team1_wins%,h2h_venue,h2h_venue_team1_wins,h2h_venue_team1_wins%,team1_venue,team2_venue,team1_venue_wins,team2_venue_wins,team1_venue_wins%,team2_venue_wins%,team1_last_5_wins,team2_last_5_wins
1252276,2021,2021-06-12,Rachael Heyhoe Flint Trophy,South East Stars,Northern Diamonds,South East Stars,bat,Northern Diamonds,"Headingley, Leeds",4,0,0,1,0,0,1,6,0,1,0,16,2,3
1252274,2021,2021-06-06,Rachael Heyhoe Flint Trophy,Thunder,Lightning,Lightning,bat,Lightning,"Boughton Hall Cricket Club Ground, Chester",3,1,33,1,0,0,2,1,0,1,0,100,2,2
1252275,2021,2021-06-05,Rachael Heyhoe Flint Trophy,Southern Vipers,Central Sparks,Central Sparks,bat,Central Sparks,"County Ground, Hove, Brighton",5,3,60,2,0,0,4,2,0,2,0,100,2,3
1252273,2021,2021-06-05,Rachael Heyhoe Flint Trophy,Sunrisers,Northern Diamonds,Northern Diamonds,field,Northern Diamonds,"Fp Fenner'S Ground, Cambridge",4,1,25,1,0,0,1,1,0,1,0,100,0,4
1252272,2021,2021-06-05,Rachael Heyhoe Flint Trophy,Western Storm,South East Stars,South East Stars,field,South East Stars,"Kennington Oval, London",6,3,50,1,0,0,1,2,0,1,0,50,3,4
1252271,2021,2021-05-31,Rachael Heyhoe Flint Trophy,Thunder,Sunrisers,Thunder,bat,Thunder,"Boughton Hall Cricket Club Ground, Chester",2,2,100,1,1,100,2,1,1,0,50,0,2,1
1252270,2021,2021-05-31,Rachael Heyhoe Flint Trophy,Southern Vipers,South East Stars,Southern Vipers,field,Southern Vipers,"Kent County Cricket Ground, Beckenham",8,7,88,4,3,75,4,11,3,1,75,9,3,4
1252269,2021,2021-05-31,Rachael Heyhoe Flint Trophy,Western Storm,Central Sparks,Western Storm,field,Central Sparks,"Edgbaston Foundation Community Sports Ground, Birmingham",3,0,0,1,0,0,1,7,0,1,0,14,4,3
1252268,2021,2021-05-31,Rachael Heyhoe Flint Trophy,Northern Diamonds,Lightning,Lightning,field,Northern Diamonds,"Kibworth Cricket Club Ground, Kibworth",4,4,100,1,1,100,1,1,1,0,100,0,2,2
1252267,2021,2021-05-29,Rachael Heyhoe Flint Trophy,Southern Vipers,Lightning,Lightning,bat,Southern Vipers,"The Rose Bowl, Southampton",2,2,100,1,1,100,4,1,1,0,25,0,4,2
1252266,2021,2021-05-29,Rachael Heyhoe Flint Trophy,Sunrisers,South East Stars,Sunrisers,field,South East Stars,"County Ground, Chelmsford",7,0,0,2,0,0,8,2,0,2,0,100,0,3
1252265,2021,2021-05-29,Rachael Heyhoe Flint Trophy,Western Storm,Thunder,Western Storm,field,Western Storm,"County Ground, Bristol",5,4,80,1,1,100,10,1,1,0,10,0,3,3
1252264,2021,2021-05-29,Rachael Heyhoe Flint Trophy,Northern Diamonds,Central Sparks,Central Sparks,field,Central Sparks,"Headingley, Leeds",7,3,43,3,0,0,3,3,0,3,0,100,1,3
1249285,2021,2021-02-09,Pakistan Women tour of Zimbabwe,Pakistan,Zimbabwe,Zimbabwe,field,Pakistan,"Harare Sports Club, Harare",1,1,100,1,1,100,1,1,1,0,100,0,2,1
1229350,2020,2020-09-27,Rachael Heyhoe Flint Trophy,Southern Vipers,Northern Diamonds,Northern Diamonds,field,Southern Vipers,"Edgbaston Foundation Community Sports Ground, Birmingham",7,5,71,1,1,100,2,1,1,0,50,0,4,4
1229349,2020,2020-09-19,Rachael Heyhoe Flint Trophy,Western Storm,Sunrisers,Sunrisers,field,Western Storm,"County Ground, Bristol",7,5,71,2,2,100,10,2,2,0,20,0,3,1
1229348,2020,2020-09-19,Rachael Heyhoe Flint Trophy,Lightning,Central Sparks,Central Sparks,field,Lightning,"Grace Road, Leicester",3,3,100,1,1,100,1,1,1,0,100,0,2,3
1229347,2020,2020-09-19,Rachael Heyhoe Flint Trophy,Thunder,Northern Diamonds,Thunder,bat,Northern Diamonds,"Headingley, Leeds",7,1,14,1,0,0,1,6,0,1,0,16,2,5
1229346,2020,2020-09-19,Rachael Heyhoe Flint Trophy,Southern Vipers,South East Stars,South East Stars,bat,Southern Vipers,"Kennington Oval, London",8,7,88,1,1,100,1,2,1,0,100,0,5,2
1229345,2020,2020-09-13,Rachael Heyhoe Flint Trophy,Northern Diamonds,Central Sparks,Northern Diamonds,bat,Central Sparks,"Headingley, Leeds",7,3,43,3,0,0,3,3,0,3,0,100,1,2
1229344,2020,2020-09-13,Rachael Heyhoe Flint Trophy,Thunder,Lightning,Thunder,bat,Thunder,"Aigburth, Liverpool",3,1,33,1,1,100,2,1,1,0,50,0,2,2
1229343,2020,2020-09-13,Rachael Heyhoe Flint Trophy,Sunrisers,South East Stars,Sunrisers,bat,South East Stars,"County Ground, Chelmsford",7,0,0,2,0,0,8,2,0,2,0,100,0,2
1229342,2020,2020-09-13,Rachael Heyhoe Flint Trophy,Western Storm,Southern Vipers,Southern Vipers,bat,Southern Vipers,"The Rose Bowl, Southampton",5,0,0,1,0,0,1,5,0,1,0,20,3,2
1229341,2020,2020-09-11,Rachael Heyhoe Flint Trophy,Lightning,Central Sparks,Central Sparks,field,Lightning,"County Ground, New Road, Worcester",3,3,100,1,1,100,1,8,1,0,100,0,2,2
1229340,2020,2020-09-11,Rachael Heyhoe Flint Trophy,Sunrisers,Southern Vipers,Southern Vipers,bat,Southern Vipers,"The Rose Bowl, Southampton",7,3,43,3,1,33,3,5,1,2,33,40,0,2
1229339,2020,2020-09-11,Rachael Heyhoe Flint Trophy,Western Storm,South East Stars,South East Stars,bat,Western Storm,"County Ground, Bristol",6,3,50,2,1,50,10,2,1,1,10,50,2,2
1229338,2020,2020-09-10,Rachael Heyhoe Flint Trophy,Thunder,Northern Diamonds,Thunder,field,Northern Diamonds,"Aigburth, Liverpool",7,1,14,1,0,0,2,1,0,1,0,100,2,4
1229337,2020,2020-09-05,Rachael Heyhoe Flint Trophy,Southern Vipers,South East Stars,Southern Vipers,bat,Southern Vipers,"County Ground, Hove, Brighton",8,7,88,2,2,100,4,2,2,0,50,0,5,2
1229336,2020,2020-09-05,Rachael Heyhoe Flint Trophy,Northern Diamonds,Lightning,Northern Diamonds,field,Northern Diamonds,"Grace Road, Leicester",4,4,100,1,1,100,1,2,1,0,100,0,2,1
1229335,2020,2020-09-05,Rachael Heyhoe Flint Trophy,Western Storm,Sunrisers,Sunrisers,field,Western Storm,"County Ground, Chelmsford",7,5,71,2,2,100,2,4,2,0,100,0,1,2
1229334,2020,2020-09-05,Rachael Heyhoe Flint Trophy,Thunder,Central Sparks,Thunder,bat,Central Sparks,"County Ground, New Road, Worcester",6,2,33,3,1,33,3,8,1,2,33,25,2,1
1229333,2020,2020-08-31,Rachael Heyhoe Flint Trophy,Northern Diamonds,Lightning,Northern Diamonds,bat,Northern Diamonds,"Riverside Ground, Chester-Le-Street",4,4,100,2,2,100,2,2,2,0,100,0,2,1
1229332,2020,2020-08-31,Rachael Heyhoe Flint Trophy,Thunder,Central Sparks,Thunder,bat,Central Sparks,"Edgbaston Foundation Community Sports Ground, Birmingham",6,2,33,1,0,0,1,7,0,1,0,14,1,0
1229331,2020,2020-08-31,Rachael Heyhoe Flint Trophy,Sunrisers,South East Stars,South East Stars,bat,South East Stars,"Kent County Cricket Ground, Beckenham",7,0,0,3,0,0,3,11,0,3,0,27,0,2
1229330,2020,2020-08-31,Rachael Heyhoe Flint Trophy,Western Storm,Southern Vipers,Western Storm,field,Southern Vipers,"County Ground, Bristol",5,0,0,2,0,0,10,2,0,2,0,100,1,3
1229329,2020,2020-08-29,Rachael Heyhoe Flint Trophy,Western Storm,South East Stars,Western Storm,field,Western Storm,"Kent County Cricket Ground, Beckenham",6,3,50,1,1,100,1,11,1,0,100,0,0,3
1229326,2020,2020-08-29,Rachael Heyhoe Flint Trophy,Sunrisers,Southern Vipers,Southern Vipers,field,Southern Vipers,"County Ground, Chelmsford",7,3,43,3,1,33,8,3,1,2,12,66,0,4
1089531,2017,2017-05-19,Women's Quadrangular Series (in South Africa),Zimbabwe,India,Zimbabwe,bat,India,"Senwes Park, Potchefstroom",3,0,0,1,0,0,3,1,0,1,0,100,1,3
1089529,2017,2017-05-17,Women's Quadrangular Series (in South Africa),Zimbabwe,Ireland,Ireland,bat,Zimbabwe,"North-West University No1 Ground, Potchefstroom",3,2,67,1,1,100,3,1,1,0,33,0,2,2
1089526,2017,2017-05-15,Women's Quadrangular Series (in South Africa),Zimbabwe,South Africa,Zimbabwe,bat,South Africa,"North-West University No1 Ground, Potchefstroom",2,0,0,1,0,0,3,1,0,1,0,100,2,3
1089525,2017,2017-05-11,Women's Quadrangular Series (in South Africa),Zimbabwe,India,Zimbabwe,bat,India,"North-West University No1 Ground, Potchefstroom",3,0,0,1,0,0,3,1,0,1,0,100,1,2
1089523,2017,2017-05-09,Women's Quadrangular Series (in South Africa),Zimbabwe,Ireland,Zimbabwe,field,Zimbabwe,"Senwes Park, Potchefstroom",3,2,67,1,1,100,3,1,1,0,33,0,1,2
1089520,2017,2017-05-07,Women's Quadrangular Series (in South Africa),Zimbabwe,South Africa,Zimbabwe,bat,South Africa,"Senwes Park, Potchefstroom",2,0,0,1,0,0,3,1,0,1,0,100,2,2
1073420,2017,2017-02-13,ICC Women's World Cup Qualifier,Pakistan,Scotland,Scotland,bat,Pakistan,Colombo Cricket Club Ground,1,1,100,1,1,100,1,2,1,0,100,0,1,2
1073419,2017,2017-02-13,ICC Women's World Cup Qualifier,Papua New Guinea,South Africa,Papua New Guinea,bat,South Africa,"Nondescripts Cricket Club Ground, Colombo",1,0,0,1,0,0,2,1,0,1,0,100,0,1
1073418,2017,2017-02-13,ICC Women's World Cup Qualifier,Sri Lanka,Thailand,Thailand,bat,Sri Lanka,"Mercantile Cricket Association Ground, Colombo",1,1,100,1,1,100,1,2,1,0,100,0,1,0
1073417,2017,2017-02-13,ICC Women's World Cup Qualifier,Zimbabwe,India,Zimbabwe,bat,India,"P Sara Oval, Colombo",3,0,0,1,0,0,1,1,0,1,0,100,1,1
1073416,2017,2017-02-11,ICC Women's World Cup Qualifier,Ireland,Thailand,Ireland,bat,Ireland,Colombo Cricket Club Ground,1,1,100,1,1,100,1,2,1,0,100,0,2,0
1073415,2017,2017-02-11,ICC Women's World Cup Qualifier,Sri Lanka,Zimbabwe,Zimbabwe,bat,Sri Lanka,"Nondescripts Cricket Club Ground, Colombo",1,1,100,1,1,100,1,1,1,0,100,0,0,2
1073414,2017,2017-02-11,ICC Women's World Cup Qualifier,Papua New Guinea,Scotland,Papua New Guinea,field,Scotland,"Mercantile Cricket Association Ground, Colombo",1,0,0,1,0,0,1,1,0,1,0,100,0,1
1073412,2017,2017-02-10,ICC Women's World Cup Qualifier,Zimbabwe,Thailand,Thailand,field,Zimbabwe,"Mercantile Cricket Association Ground, Colombo",2,1,50,1,1,100,2,2,1,0,50,0,1,0
1073410,2017,2017-02-10,ICC Women's World Cup Qualifier,Bangladesh,Scotland,Scotland,bat,Bangladesh,Colombo Cricket Club Ground,1,1,100,1,1,100,2,2,1,0,50,0,1,1
1073409,2017,2017-02-10,ICC Women's World Cup Qualifier,Papua New Guinea,Pakistan,Pakistan,bat,Pakistan,"Nondescripts Cricket Club Ground, Colombo",1,0,0,1,0,0,2,1,0,1,0,100,0,3
1073407,2017,2017-02-08,ICC Women's World Cup Qualifier,Scotland,South Africa,Scotland,bat,South Africa,"Mercantile Cricket Association Ground, Colombo",1,0,0,1,0,0,1,1,0,1,0,100,2,0
1073406,2017,2017-02-08,ICC Women's World Cup Qualifier,India,Thailand,Thailand,bat,India,Colombo Cricket Club Ground,1,1,100,1,1,100,1,2,1,0,100,0,3,0
1073404,2017,2017-02-07,ICC Women's World Cup Qualifier,Bangladesh,Papua New Guinea,Bangladesh,bat,Bangladesh,Colombo Cricket Club Ground,1,1,100,1,1,100,2,1,1,0,50,0,0,0
1073402,2017,2017-02-07,ICC Women's World Cup Qualifier,Zimbabwe,Ireland,Zimbabwe,field,Ireland,"Mercantile Cricket Association Ground, Colombo",3,2,67,1,0,0,2,1,0,1,0,100,1,2
1033707,2016,2016-07-15,ICC Women's World Cup Qualifying Series Europe Region,Netherlands,Scotland,Netherlands,bat,Scotland,"Garon Park, Southend-On-Sea",1,0,0,1,0,0,1,1,0,1,0,100,0,1
